osm_element,osm_id,building,area_m2,lat,lon,shadow_mass,levels,height_source,osm_url
way,925087312,yes,4499.0,51.212868,71.343202,67.1,,manual,https://www.openstreetmap.org/way/925087312
way,1102541340,yes,4474.0,51.170765,71.543424,66.9,,manual,https://www.openstreetmap.org/way/1102541340
way,259330158,industrial,4471.0,51.192563,71.528355,66.9,,manual,https://www.openstreetmap.org/way/259330158
way,917348861,yes,4458.0,51.128445,71.486769,66.8,,manual,https://www.openstreetmap.org/way/917348861
way,1546911818,construction,713.0,51.053885,71.429698,66.7,,manual,https://www.openstreetmap.org/way/1546911818
way,1546911819,construction,712.0,51.053441,71.429066,66.7,,manual,https://www.openstreetmap.org/way/1546911819
way,1546292239,yes,4406.0,51.102113,71.449485,66.4,,manual,https://www.openstreetmap.org/way/1546292239
way,1107060007,yes,4396.0,51.203811,71.329098,66.3,,manual,https://www.openstreetmap.org/way/1107060007
way,1530008286,construction,702.0,51.124126,71.508171,66.2,,manual,https://www.openstreetmap.org/way/1530008286
way,1424093205,construction,700.0,51.141361,71.461393,66.2,,manual,https://www.openstreetmap.org/way/1424093205
way,1431546748,construction,696.0,51.168412,71.374549,66.0,,manual,https://www.openstreetmap.org/way/1431546748
way,258522437,yes,4351.0,51.177883,71.485511,66.0,,manual,https://www.openstreetmap.org/way/258522437
way,1113747491,yes,4338.0,51.113991,71.471904,65.9,,manual,https://www.openstreetmap.org/way/1113747491
way,259181837,industrial,4334.0,51.216372,71.518637,65.8,,manual,https://www.openstreetmap.org/way/259181837
way,419217652,yes,4325.0,51.076785,71.395065,65.8,,manual,https://www.openstreetmap.org/way/419217652
way,1109634646,yes,4322.0,51.12415,71.563393,65.7,,manual,https://www.openstreetmap.org/way/1109634646
way,1104051499,yes,4321.0,51.234201,71.371048,65.7,,manual,https://www.openstreetmap.org/way/1104051499
way,918531943,yes,4320.0,51.139538,71.469491,65.7,,manual,https://www.openstreetmap.org/way/918531943
way,1547019966,construction,689.0,51.131707,71.552447,65.6,,manual,https://www.openstreetmap.org/way/1547019966
way,1547019965,construction,689.0,51.131205,71.552218,65.6,,manual,https://www.openstreetmap.org/way/1547019965
way,1547019967,construction,689.0,51.131587,71.553251,65.6,,manual,https://www.openstreetmap.org/way/1547019967
way,419217648,yes,4300.0,51.078236,71.395657,65.6,,manual,https://www.openstreetmap.org/way/419217648
way,242012221,yes,4300.0,51.179694,71.468248,65.6,,manual,https://www.openstreetmap.org/way/242012221
way,1546297157,construction,688.0,51.149976,71.438646,65.6,,manual,https://www.openstreetmap.org/way/1546297157
way,258113682,yes,4267.0,51.178624,71.461548,65.3,,manual,https://www.openstreetmap.org/way/258113682
way,1478765481,construction,680.0,51.105734,71.358885,65.2,,manual,https://www.openstreetmap.org/way/1478765481
way,1102541521,yes,4251.0,51.196751,71.491873,65.2,,manual,https://www.openstreetmap.org/way/1102541521
way,1430229103,yes,4250.0,51.121216,71.45037,65.2,,manual,https://www.openstreetmap.org/way/1430229103
way,1475409326,construction,680.0,51.112432,71.386954,65.2,,manual,https://www.openstreetmap.org/way/1475409326
way,1431543340,construction,679.0,51.088218,71.423319,65.1,,manual,https://www.openstreetmap.org/way/1431543340
way,1088182018,office,169.0,51.169293,71.41161,65.1,,manual,https://www.openstreetmap.org/way/1088182018
way,1551295019,yes,4222.0,51.139588,71.371912,65.0,,manual,https://www.openstreetmap.org/way/1551295019
way,1424093202,construction,671.0,51.140269,71.46152,64.8,,manual,https://www.openstreetmap.org/way/1424093202
way,1478765480,construction,668.0,51.105973,71.358984,64.6,,manual,https://www.openstreetmap.org/way/1478765480
way,258628232,yes,4178.0,51.189558,71.506598,64.6,,manual,https://www.openstreetmap.org/way/258628232
way,1479984363,construction,668.0,51.068498,71.425927,64.6,,manual,https://www.openstreetmap.org/way/1479984363
way,842263427,yes,4173.0,51.205505,71.453155,64.6,,manual,https://www.openstreetmap.org/way/842263427
way,919012392,yes,4165.0,51.122812,71.379699,64.5,,manual,https://www.openstreetmap.org/way/919012392
way,1104135926,yes,4144.0,51.198757,71.435555,64.4,,manual,https://www.openstreetmap.org/way/1104135926
way,917251138,yes,4142.0,51.122401,71.401117,64.4,,manual,https://www.openstreetmap.org/way/917251138
way,548267283,college,336.0,51.192191,71.417409,64.2,,manual,https://www.openstreetmap.org/way/548267283
way,258505915,yes,4109.0,51.176674,71.482974,64.1,,manual,https://www.openstreetmap.org/way/258505915
way,424894616,yes,4106.0,51.118896,71.410119,64.1,,manual,https://www.openstreetmap.org/way/424894616
way,1103224698,yes,4103.0,51.084457,71.468807,64.1,,manual,https://www.openstreetmap.org/way/1103224698
way,1103224699,yes,4103.0,51.083493,71.468498,64.1,,manual,https://www.openstreetmap.org/way/1103224699
way,1103224697,yes,4102.0,51.084578,71.466988,64.0,,manual,https://www.openstreetmap.org/way/1103224697
way,1104676485,yes,4101.0,51.1969,71.447641,64.0,,manual,https://www.openstreetmap.org/way/1104676485
way,506220819,yes,4099.0,51.017065,71.448433,64.0,,manual,https://www.openstreetmap.org/way/506220819
way,1424093203,construction,653.0,51.141078,71.460878,63.9,,manual,https://www.openstreetmap.org/way/1424093203
way,1431630875,construction,651.0,51.152831,71.37165,63.8,,manual,https://www.openstreetmap.org/way/1431630875
way,1425752351,construction,650.0,51.138441,71.394425,63.8,,manual,https://www.openstreetmap.org/way/1425752351
way,1425752352,construction,650.0,51.138296,71.39528,63.8,,manual,https://www.openstreetmap.org/way/1425752352
way,1425752350,construction,650.0,51.138559,71.393649,63.8,,manual,https://www.openstreetmap.org/way/1425752350
way,1060016173,yes,4058.0,51.115234,71.485672,63.7,,manual,https://www.openstreetmap.org/way/1060016173
way,965416972,residential,34.0,51.08225,71.397463,63.7,,manual,https://www.openstreetmap.org/way/965416972
relation,3466338,yes,4052.0,51.131362,71.416508,63.7,,manual,https://www.openstreetmap.org/relation/3466338
way,241248775,yes,4049.0,51.173968,71.462544,63.6,,manual,https://www.openstreetmap.org/way/241248775
way,240592146,retail,1012.0,51.148167,71.484476,63.6,,manual,https://www.openstreetmap.org/way/240592146
way,1457417609,yes,4038.0,51.105207,71.395763,63.5,,manual,https://www.openstreetmap.org/way/1457417609
relation,18593393,yes,4036.0,51.116464,71.51649,63.5,,manual,https://www.openstreetmap.org/relation/18593393
way,1089447325,yes,4030.0,51.11231,71.491343,63.5,,manual,https://www.openstreetmap.org/way/1089447325
way,1089447326,yes,4030.0,51.112039,71.49384,63.5,,manual,https://www.openstreetmap.org/way/1089447326
way,1113747481,construction,644.0,51.113194,71.466112,63.5,,manual,https://www.openstreetmap.org/way/1113747481
way,1102541577,yes,4014.0,51.218604,71.50438,63.4,,manual,https://www.openstreetmap.org/way/1102541577
relation,8451658,yes,4004.0,51.159657,71.47952,63.3,,manual,https://www.openstreetmap.org/relation/8451658
way,1479984355,construction,640.0,51.076844,71.434061,63.3,,manual,https://www.openstreetmap.org/way/1479984355
way,258628246,yes,4002.0,51.184829,71.514515,63.3,,manual,https://www.openstreetmap.org/way/258628246
way,925184223,yes,4000.0,51.16784,71.532685,63.2,,manual,https://www.openstreetmap.org/way/925184223
way,258110036,yes,3994.0,51.171526,71.461596,63.2,,manual,https://www.openstreetmap.org/way/258110036
way,1425752355,construction,636.0,51.137788,71.395428,63.1,,manual,https://www.openstreetmap.org/way/1425752355
way,1103224679,yes,3974.0,51.073931,71.433153,63.0,,manual,https://www.openstreetmap.org/way/1103224679
way,1431630894,construction,636.0,51.10676,71.499256,63.0,,manual,https://www.openstreetmap.org/way/1431630894
way,1431630897,construction,636.0,51.107188,71.496581,63.0,,manual,https://www.openstreetmap.org/way/1431630897
way,1431630892,construction,636.0,51.106725,71.497099,63.0,,manual,https://www.openstreetmap.org/way/1431630892
way,1431630899,construction,636.0,51.107443,71.497412,63.0,,manual,https://www.openstreetmap.org/way/1431630899
way,1431630882,construction,636.0,51.105908,71.497495,63.0,,manual,https://www.openstreetmap.org/way/1431630882
way,1431630890,construction,636.0,51.106297,71.499779,63.0,,manual,https://www.openstreetmap.org/way/1431630890
way,1431630889,construction,636.0,51.106294,71.499079,63.0,,manual,https://www.openstreetmap.org/way/1431630889
way,1431630888,construction,636.0,51.106303,71.498383,63.0,,manual,https://www.openstreetmap.org/way/1431630888
way,1431630893,construction,636.0,51.10666,71.499938,63.0,,manual,https://www.openstreetmap.org/way/1431630893
way,1431630895,construction,636.0,51.106869,71.498589,63.0,,manual,https://www.openstreetmap.org/way/1431630895
way,1431630896,construction,636.0,51.10708,71.497276,63.0,,manual,https://www.openstreetmap.org/way/1431630896
way,1431630902,construction,636.0,51.107141,71.499397,63.0,,manual,https://www.openstreetmap.org/way/1431630902
way,1431630901,construction,636.0,51.107235,71.498747,63.0,,manual,https://www.openstreetmap.org/way/1431630901
way,1431630898,construction,636.0,51.107563,71.496781,63.0,,manual,https://www.openstreetmap.org/way/1431630898
way,1431630885,construction,636.0,51.106053,71.496146,63.0,,manual,https://www.openstreetmap.org/way/1431630885
way,1431630891,construction,636.0,51.106446,71.496286,63.0,,manual,https://www.openstreetmap.org/way/1431630891
way,1431630884,construction,635.0,51.105663,71.495973,63.0,,manual,https://www.openstreetmap.org/way/1431630884
way,1431630879,construction,635.0,51.105912,71.499672,63.0,,manual,https://www.openstreetmap.org/way/1431630879
way,1431630880,construction,635.0,51.105912,71.498905,63.0,,manual,https://www.openstreetmap.org/way/1431630880
way,1431630883,construction,635.0,51.105859,71.496787,63.0,,manual,https://www.openstreetmap.org/way/1431630883
way,1431630881,construction,635.0,51.105922,71.498211,63.0,,manual,https://www.openstreetmap.org/way/1431630881
way,1431630886,construction,635.0,51.106238,71.496935,63.0,,manual,https://www.openstreetmap.org/way/1431630886
way,1431630887,construction,635.0,51.10627,71.497655,63.0,,manual,https://www.openstreetmap.org/way/1431630887
way,1431630903,construction,635.0,51.107036,71.500064,63.0,,manual,https://www.openstreetmap.org/way/1431630903
way,1431630900,construction,635.0,51.107346,71.498052,63.0,,manual,https://www.openstreetmap.org/way/1431630900
way,1179897351,industrial,3958.0,51.135234,71.589568,62.9,,manual,https://www.openstreetmap.org/way/1179897351
way,1431543343,construction,633.0,51.088331,71.42227,62.9,,manual,https://www.openstreetmap.org/way/1431543343
way,240592115,yes,3956.0,51.151003,71.486166,62.9,,manual,https://www.openstreetmap.org/way/240592115
way,241492299,yes,3945.0,51.207669,71.400944,62.8,,manual,https://www.openstreetmap.org/way/241492299
way,1425748346,construction,631.0,51.137458,71.39071,62.8,,manual,https://www.openstreetmap.org/way/1425748346
way,1077499662,yes,3939.0,51.102767,71.492101,62.8,,manual,https://www.openstreetmap.org/way/1077499662
way,917237003,yes,3932.0,51.109074,71.472957,62.7,,manual,https://www.openstreetmap.org/way/917237003
way,258108762,yes,3931.0,51.168904,71.458419,62.7,,manual,https://www.openstreetmap.org/way/258108762
way,258517250,yes,3926.0,51.180531,71.480126,62.7,,manual,https://www.openstreetmap.org/way/258517250
way,1431630876,construction,627.0,51.153002,71.372341,62.6,,manual,https://www.openstreetmap.org/way/1431630876
way,1547012506,construction,626.0,51.136866,71.553201,62.5,,manual,https://www.openstreetmap.org/way/1547012506
way,922029050,yes,3900.0,51.175243,71.489621,62.5,,manual,https://www.openstreetmap.org/way/922029050
way,216575962,industrial,3898.0,51.192622,71.439328,62.4,,manual,https://www.openstreetmap.org/way/216575962
way,425276223,yes,3884.0,51.141026,71.438299,62.3,,manual,https://www.openstreetmap.org/way/425276223
way,258614608,yes,3878.0,51.118931,71.635587,62.3,,manual,https://www.openstreetmap.org/way/258614608
way,1117038167,yes,3863.0,51.123995,71.564377,62.2,,manual,https://www.openstreetmap.org/way/1117038167
way,915749363,yes,3862.0,51.0425,71.428833,62.1,,manual,https://www.openstreetmap.org/way/915749363
way,166197368,yes,3857.0,51.123123,71.463456,62.1,,manual,https://www.openstreetmap.org/way/166197368
way,428784864,yes,3853.0,51.150203,71.42345,62.1,,manual,https://www.openstreetmap.org/way/428784864
relation,14518380,yes,3843.0,51.076177,71.430958,62.0,,manual,https://www.openstreetmap.org/relation/14518380
way,1547179238,construction,614.0,51.131638,71.35704,62.0,,manual,https://www.openstreetmap.org/way/1547179238
way,240921097,yes,3834.0,51.148947,71.395658,61.9,,manual,https://www.openstreetmap.org/way/240921097
way,1479984364,construction,612.0,51.068782,71.426397,61.8,,manual,https://www.openstreetmap.org/way/1479984364
way,1479984359,construction,611.0,51.068103,71.424318,61.8,,manual,https://www.openstreetmap.org/way/1479984359
way,506032001,office,153.0,51.113334,71.422124,61.8,,manual,https://www.openstreetmap.org/way/506032001
way,1088789202,yes,3819.0,51.159932,71.441136,61.8,,manual,https://www.openstreetmap.org/way/1088789202
way,258513289,yes,3811.0,51.17972,71.478869,61.7,,manual,https://www.openstreetmap.org/way/258513289
way,506219750,yes,3795.0,51.182277,71.506769,61.6,,manual,https://www.openstreetmap.org/way/506219750
relation,7219033,yes,3792.0,51.136605,71.427672,61.6,,manual,https://www.openstreetmap.org/relation/7219033
way,1424093204,construction,605.0,51.141849,71.460972,61.5,,manual,https://www.openstreetmap.org/way/1424093204
way,924307105,yes,3782.0,51.206947,71.365704,61.5,,manual,https://www.openstreetmap.org/way/924307105
way,923613809,yes,3782.0,51.172047,71.397497,61.5,,manual,https://www.openstreetmap.org/way/923613809
way,1117315496,construction,605.0,51.201318,71.465352,61.5,,manual,https://www.openstreetmap.org/way/1117315496
way,922029051,yes,3777.0,51.17565,71.489954,61.5,,manual,https://www.openstreetmap.org/way/922029051
way,243299188,industrial,3759.0,51.215788,71.345009,61.3,,manual,https://www.openstreetmap.org/way/243299188
relation,14468767,yes,3757.0,51.20089,71.387315,61.3,,manual,https://www.openstreetmap.org/relation/14468767
way,164827341,yes,3746.0,51.200998,71.365106,61.2,,manual,https://www.openstreetmap.org/way/164827341
way,1103224762,yes,3745.0,51.077256,71.491029,61.2,,manual,https://www.openstreetmap.org/way/1103224762
way,916114025,yes,3741.0,51.095879,71.438357,61.2,,manual,https://www.openstreetmap.org/way/916114025
relation,15648882,yes,3731.0,51.142935,71.456341,61.1,,manual,https://www.openstreetmap.org/relation/15648882
way,1103224575,yes,3730.0,51.081579,71.439324,61.1,,manual,https://www.openstreetmap.org/way/1103224575
way,915770478,yes,3725.0,51.117901,71.459781,61.0,,manual,https://www.openstreetmap.org/way/915770478
relation,14472390,yes,3715.0,51.192793,71.39901,60.9,,manual,https://www.openstreetmap.org/relation/14472390
way,581178627,yes,3714.0,51.193035,71.330334,60.9,,manual,https://www.openstreetmap.org/way/581178627
way,1424659301,construction,594.0,51.129304,71.46312,60.9,,manual,https://www.openstreetmap.org/way/1424659301
way,1424659298,construction,593.0,51.13007,71.461884,60.9,,manual,https://www.openstreetmap.org/way/1424659298
way,1424659303,construction,593.0,51.13018,71.462681,60.9,,manual,https://www.openstreetmap.org/way/1424659303
way,1424659300,construction,593.0,51.129458,71.462455,60.9,,manual,https://www.openstreetmap.org/way/1424659300
way,1424659299,construction,593.0,51.129621,71.461826,60.9,,manual,https://www.openstreetmap.org/way/1424659299
way,1424102502,construction,592.0,51.114671,71.520992,60.9,,manual,https://www.openstreetmap.org/way/1424102502
way,1478765479,construction,592.0,51.106228,71.359004,60.8,,manual,https://www.openstreetmap.org/way/1478765479
way,240605385,yes,3700.0,51.16094,71.495889,60.8,,manual,https://www.openstreetmap.org/way/240605385
way,258163700,yes,3661.0,51.033873,71.47404,60.5,,manual,https://www.openstreetmap.org/way/258163700
way,924307118,yes,3647.0,51.203114,71.346721,60.4,,manual,https://www.openstreetmap.org/way/924307118
way,425328877,yes,3646.0,51.175944,71.390148,60.4,,manual,https://www.openstreetmap.org/way/425328877
way,917669391,yes,3638.0,51.140331,71.499988,60.3,,manual,https://www.openstreetmap.org/way/917669391
way,1424189375,construction,582.0,51.128211,71.390789,60.3,,manual,https://www.openstreetmap.org/way/1424189375
way,1424189373,construction,582.0,51.127991,71.392287,60.3,,manual,https://www.openstreetmap.org/way/1424189373
way,1424189374,construction,582.0,51.128096,71.39153,60.3,,manual,https://www.openstreetmap.org/way/1424189374
way,1060016174,yes,3628.0,51.114889,71.486355,60.2,,manual,https://www.openstreetmap.org/way/1060016174
way,241465077,retail,906.0,51.13744,71.490441,60.2,,manual,https://www.openstreetmap.org/way/241465077
way,1431748349,construction,577.0,51.16437,71.388527,60.1,,manual,https://www.openstreetmap.org/way/1431748349
relation,8662292,yes,3600.0,51.16171,71.434081,60.0,,manual,https://www.openstreetmap.org/relation/8662292
way,428784997,yes,3583.0,51.156798,71.415374,59.9,,manual,https://www.openstreetmap.org/way/428784997
way,258628239,yes,3583.0,51.180835,71.528345,59.9,,manual,https://www.openstreetmap.org/way/258628239
way,260261045,commercial,397.0,51.144129,71.462248,59.8,,manual,https://www.openstreetmap.org/way/260261045
way,1104676291,yes,3576.0,51.190265,71.437043,59.8,,manual,https://www.openstreetmap.org/way/1104676291
way,925184246,yes,3575.0,51.162013,71.523407,59.8,,manual,https://www.openstreetmap.org/way/925184246
way,258110033,yes,3574.0,51.170913,71.461384,59.8,,manual,https://www.openstreetmap.org/way/258110033
way,258120799,yes,3571.0,51.174833,71.457922,59.8,,manual,https://www.openstreetmap.org/way/258120799
way,1124566841,yes,3570.0,51.209417,71.429045,59.8,,manual,https://www.openstreetmap.org/way/1124566841
relation,15394714,yes,3555.0,51.080718,71.434886,59.6,,manual,https://www.openstreetmap.org/relation/15394714
way,1117058425,yes,3553.0,51.137074,71.554738,59.6,,manual,https://www.openstreetmap.org/way/1117058425
way,240931392,yes,3544.0,51.16246,71.490721,59.5,,manual,https://www.openstreetmap.org/way/240931392
way,919012412,yes,3540.0,51.13201,71.371518,59.5,,manual,https://www.openstreetmap.org/way/919012412
way,1103224757,yes,3538.0,51.077902,71.493471,59.5,,manual,https://www.openstreetmap.org/way/1103224757
way,1287990497,construction,566.0,51.126234,71.420355,59.5,,manual,https://www.openstreetmap.org/way/1287990497
way,1287990496,construction,566.0,51.125747,71.420052,59.5,,manual,https://www.openstreetmap.org/way/1287990496
way,1547293591,construction,565.0,51.126518,71.292209,59.4,,manual,https://www.openstreetmap.org/way/1547293591
way,167091300,retail,880.0,51.155267,71.486442,59.3,,manual,https://www.openstreetmap.org/way/167091300
way,1105250689,yes,3521.0,51.041049,71.438692,59.3,,manual,https://www.openstreetmap.org/way/1105250689
way,854897195,yes,3519.0,51.205856,71.48935,59.3,,manual,https://www.openstreetmap.org/way/854897195
way,918589053,yes,3516.0,51.115357,71.543608,59.3,,manual,https://www.openstreetmap.org/way/918589053
way,1087935126,yes,3514.0,51.168253,71.405639,59.3,,manual,https://www.openstreetmap.org/way/1087935126
way,917790755,yes,3511.0,51.106667,71.540623,59.3,,manual,https://www.openstreetmap.org/way/917790755
way,259043626,industrial,3491.0,51.201405,71.347332,59.1,,manual,https://www.openstreetmap.org/way/259043626
way,398755683,yes,3490.0,51.083155,71.378037,59.1,,manual,https://www.openstreetmap.org/way/398755683
way,1479491287,construction,558.0,51.116201,71.356843,59.1,,manual,https://www.openstreetmap.org/way/1479491287
way,258228664,garages,3481.0,51.040984,71.433622,59.0,,manual,https://www.openstreetmap.org/way/258228664
way,1104399722,yes,3478.0,51.156663,71.370695,59.0,,manual,https://www.openstreetmap.org/way/1104399722
way,258517258,yes,3463.0,51.180303,71.481655,58.8,,manual,https://www.openstreetmap.org/way/258517258
way,1535204887,yes,3463.0,51.082278,71.468989,58.8,,manual,https://www.openstreetmap.org/way/1535204887
way,737833557,hangar,216.0,51.235368,71.367831,58.8,,manual,https://www.openstreetmap.org/way/737833557
way,1087935138,yes,3463.0,51.163105,71.40151,58.8,,manual,https://www.openstreetmap.org/way/1087935138
way,1547012501,yes,3460.0,51.13837,71.545768,58.8,,manual,https://www.openstreetmap.org/way/1547012501
way,240391753,yes,3457.0,51.163491,71.430036,58.8,,manual,https://www.openstreetmap.org/way/240391753
way,1430321982,construction,551.0,51.149893,71.439144,58.7,,manual,https://www.openstreetmap.org/way/1430321982
way,914979616,yes,3440.0,51.086484,71.430123,58.6,,manual,https://www.openstreetmap.org/way/914979616
way,216575983,industrial,3437.0,51.201137,71.445938,58.6,,manual,https://www.openstreetmap.org/way/216575983
way,1190550009,yes,3436.0,51.107843,71.511307,58.6,,manual,https://www.openstreetmap.org/way/1190550009
way,1430321984,construction,550.0,51.15035,71.437307,58.6,,manual,https://www.openstreetmap.org/way/1430321984
way,1430321981,construction,549.0,51.149495,71.439194,58.6,,manual,https://www.openstreetmap.org/way/1430321981
way,1430321983,construction,549.0,51.150056,71.438148,58.6,,manual,https://www.openstreetmap.org/way/1430321983
way,1425752348,construction,549.0,51.137827,71.388828,58.6,,manual,https://www.openstreetmap.org/way/1425752348
relation,14522599,yes,3402.0,51.115911,71.391961,58.3,,manual,https://www.openstreetmap.org/relation/14522599
way,1547179241,construction,544.0,51.132371,71.357007,58.3,,manual,https://www.openstreetmap.org/way/1547179241
way,1547179240,construction,544.0,51.132848,71.357064,58.3,,manual,https://www.openstreetmap.org/way/1547179240
relation,3246278,yes,3373.0,51.161069,71.498439,58.1,,manual,https://www.openstreetmap.org/relation/3246278
way,1077656420,yes,3372.0,51.117353,71.462387,58.1,,manual,https://www.openstreetmap.org/way/1077656420
way,577028047,yes,3365.0,51.146719,71.390816,58.0,,manual,https://www.openstreetmap.org/way/577028047
way,1087935125,yes,3364.0,51.168263,71.405175,58.0,,manual,https://www.openstreetmap.org/way/1087935125
way,1547024210,construction,536.0,51.108277,71.367846,57.9,,manual,https://www.openstreetmap.org/way/1547024210
way,1547024209,construction,536.0,51.107945,71.367787,57.9,,manual,https://www.openstreetmap.org/way/1547024209
way,1547024214,construction,536.0,51.108108,71.368436,57.9,,manual,https://www.openstreetmap.org/way/1547024214
way,1547024208,construction,536.0,51.107606,71.367677,57.9,,manual,https://www.openstreetmap.org/way/1547024208
way,1547024211,construction,536.0,51.107189,71.368153,57.9,,manual,https://www.openstreetmap.org/way/1547024211
way,1547024207,construction,536.0,51.107276,71.367548,57.9,,manual,https://www.openstreetmap.org/way/1547024207
way,1547024212,construction,536.0,51.107499,71.368264,57.9,,manual,https://www.openstreetmap.org/way/1547024212
way,1547024213,construction,536.0,51.107812,71.368373,57.9,,manual,https://www.openstreetmap.org/way/1547024213
way,1547179249,construction,535.0,51.143846,71.362234,57.8,,manual,https://www.openstreetmap.org/way/1547179249
way,333552867,yes,3331.0,51.171312,71.433899,57.7,,manual,https://www.openstreetmap.org/way/333552867
way,323835822,hospital,208.0,51.184679,71.410128,57.7,,manual,https://www.openstreetmap.org/way/323835822
way,1104676431,yes,3323.0,51.202802,71.453896,57.6,,manual,https://www.openstreetmap.org/way/1104676431
way,917708144,yes,3321.0,51.118126,71.525624,57.6,,manual,https://www.openstreetmap.org/way/917708144
way,917251164,retail,829.0,51.111532,71.408168,57.6,,manual,https://www.openstreetmap.org/way/917251164
way,51340052,yes,3311.0,51.174596,71.455573,57.5,,manual,https://www.openstreetmap.org/way/51340052
way,1100946423,yes,3306.0,51.123024,71.494583,57.5,,manual,https://www.openstreetmap.org/way/1100946423
way,570350983,yes,3274.0,51.247981,71.375065,57.2,,manual,https://www.openstreetmap.org/way/570350983
way,1104082199,yes,3272.0,51.217006,71.402793,57.2,,manual,https://www.openstreetmap.org/way/1104082199
way,1479984357,construction,522.0,51.067757,71.423921,57.1,,manual,https://www.openstreetmap.org/way/1479984357
way,1113747478,construction,519.0,51.112576,71.465928,57.0,,manual,https://www.openstreetmap.org/way/1113747478
relation,3464850,yes,3243.0,51.158026,71.484994,56.9,,manual,https://www.openstreetmap.org/relation/3464850
way,1420179232,yes,3239.0,51.081957,71.448995,56.9,,manual,https://www.openstreetmap.org/way/1420179232
way,967549122,yes,3227.0,51.147916,71.356716,56.8,,manual,https://www.openstreetmap.org/way/967549122
way,1089447323,yes,3221.0,51.113169,71.487562,56.8,,manual,https://www.openstreetmap.org/way/1089447323
way,258141016,yes,3196.0,51.164599,71.482751,56.5,,manual,https://www.openstreetmap.org/way/258141016
way,1103224761,yes,3195.0,51.076336,71.491501,56.5,,manual,https://www.openstreetmap.org/way/1103224761
way,611772028,yes,3193.0,51.126866,71.374638,56.5,,manual,https://www.openstreetmap.org/way/611772028
way,1547012502,yes,3177.0,51.138399,71.547201,56.4,,manual,https://www.openstreetmap.org/way/1547012502
way,365729110,yes,3172.0,51.161162,71.539509,56.3,,manual,https://www.openstreetmap.org/way/365729110
way,1089059407,yes,3168.0,51.156832,71.468565,56.3,,manual,https://www.openstreetmap.org/way/1089059407
way,1179971349,yes,3168.0,51.163135,71.520394,56.3,,manual,https://www.openstreetmap.org/way/1179971349
way,1089447327,yes,3167.0,51.111791,71.495103,56.3,,manual,https://www.openstreetmap.org/way/1089447327
way,258118162,yes,3166.0,51.18114,71.451308,56.3,,manual,https://www.openstreetmap.org/way/258118162
way,1102541160,yes,3163.0,51.149831,71.572585,56.2,,manual,https://www.openstreetmap.org/way/1102541160
way,1101642572,yes,3158.0,51.040729,71.421483,56.2,,manual,https://www.openstreetmap.org/way/1101642572
way,1113747462,construction,505.0,51.109953,71.464871,56.2,,manual,https://www.openstreetmap.org/way/1113747462
way,240949311,yes,3157.0,51.161088,71.404856,56.2,,manual,https://www.openstreetmap.org/way/240949311
way,570351024,yes,3154.0,51.222421,71.407548,56.2,,manual,https://www.openstreetmap.org/way/570351024
way,1424102140,construction,505.0,51.117677,71.504168,56.2,,manual,https://www.openstreetmap.org/way/1424102140
way,1113747465,construction,504.0,51.111266,71.46544,56.1,,manual,https://www.openstreetmap.org/way/1113747465
way,1479984361,construction,501.0,51.069024,71.425824,56.0,,manual,https://www.openstreetmap.org/way/1479984361
way,258145102,yes,3130.0,51.15651,71.495669,55.9,,manual,https://www.openstreetmap.org/way/258145102
way,578401691,yes,3128.0,51.100945,71.432972,55.9,,manual,https://www.openstreetmap.org/way/578401691
way,727377995,yes,3127.0,51.205526,71.482793,55.9,,manual,https://www.openstreetmap.org/way/727377995
way,1479491286,construction,500.0,51.11662,71.356915,55.9,,manual,https://www.openstreetmap.org/way/1479491286
way,1124566830,guardhouse,781.0,51.208488,71.431744,55.9,,manual,https://www.openstreetmap.org/way/1124566830
way,921993921,yes,3121.0,51.184989,71.458936,55.9,,manual,https://www.openstreetmap.org/way/921993921
way,1104400499,yes,3120.0,51.213821,71.341339,55.9,,manual,https://www.openstreetmap.org/way/1104400499
way,258163635,yes,3099.0,51.026069,71.457056,55.7,,manual,https://www.openstreetmap.org/way/258163635
way,916214388,yes,3098.0,51.097898,71.438401,55.7,,manual,https://www.openstreetmap.org/way/916214388
way,258505865,yes,3093.0,51.178501,71.493922,55.6,,manual,https://www.openstreetmap.org/way/258505865
way,506230957,yes,3090.0,51.032907,71.46705,55.6,,manual,https://www.openstreetmap.org/way/506230957
way,419217662,yes,3087.0,51.059781,71.385713,55.6,,manual,https://www.openstreetmap.org/way/419217662
way,1100946488,yes,3087.0,51.120697,71.512067,55.6,,manual,https://www.openstreetmap.org/way/1100946488
way,241464834,yes,3082.0,51.151333,71.519079,55.5,,manual,https://www.openstreetmap.org/way/241464834
way,1077893855,yes,3077.0,51.188479,71.318262,55.5,,manual,https://www.openstreetmap.org/way/1077893855
way,536291512,garages,3072.0,51.145025,71.45553,55.4,,manual,https://www.openstreetmap.org/way/536291512
way,243299193,industrial,3069.0,51.212605,71.350592,55.4,,manual,https://www.openstreetmap.org/way/243299193
way,1096313736,construction,491.0,51.119633,71.396201,55.4,,manual,https://www.openstreetmap.org/way/1096313736
way,501428048,yes,3063.0,51.10908,71.439359,55.3,,manual,https://www.openstreetmap.org/way/501428048
way,1100947260,yes,3063.0,51.123793,71.530119,55.3,,manual,https://www.openstreetmap.org/way/1100947260
way,916114026,yes,3061.0,51.096871,71.438768,55.3,,manual,https://www.openstreetmap.org/way/916114026
